start,end,video,utterance,state,transcript,translation
18.4476875,21.5609375,train_026,utterance_004,train, kültürel hatırlatıcı anlatır mısın,can you tell me a cultural reminder
21.8609375,43.8743125,train_026,utterance_005,train, ama ben hızlı hızlı geçtim ya aman kamera izliyorum heyecanlanıyorum al da ya bir dost arkadaşlarım siz niye sayı Vallahi 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,but I&#39;m fast I&#39;m watching the camera or I&#39;m getting excited I&#39;m also a friend of mine Why you number Vallahi 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28
44.1743125,46.6878125,train_026,utterance_006,train, Saydım zaten sıçsaydın geç bulup,"If I did, I&#39;d find it late"
46.9878125,50.6210625,train_026,utterance_007,train, Gözcü kulesi hakkındaki resim alır mısınız size neler düşündüğünü belirtti,Would you get a picture of the Watchtower tower telling you what you think
50.9210625,68.7476875,train_026,utterance_008,train, bu adam da iş yok iş vefat etmiş ama Çoluk çocuk diğer resmin azalmıştı diğer resmin zıttı bu diğer resimdeki yalnız kalmış bu çoluk çocuklarını mutlu mesut yaşıyorum hayvandır istiyor,this man has no job but the work has passed away but the other child has been reduced to the other picture the opposite of the other picture I am living this happy child alone in this other picture
69.0476875,72.147375,train_026,utterance_009,train, Başımızdaki en güzel hatırlatıcı anlatır mısınız,Will you tell us the most beautiful reminder
72.44737500000002,91.03200000000001,train_026,utterance_010,train, en güzel atılan ilk Bayan arkadaşımla tanışmak plajda Teşekkürler bu kadar ama ya ama ben heyecanlandım heyecanlandım Heyecanlandım olması anlatırım yani Teşekkürler Ben teşekkür ederim,my first beautifully laid-back first meeting with my friend on the beach Thank you so much but but I&#39;m excited I&#39;m excited I&#39;m excited I have to say so thank you Thank you I thank you
0.0,27.98575,test_041,utterance_001,test, cevap vereyim Bir haftadan daha fazla süredir uyumuyorum Hiç yemek yemiştim kendimi kaybetmiştim ailemi tanıyamayacaksınız geçirip hastaneye yatırıldı atak geçirdim ilaçlarla birlikte şimdi bu Ata atlattım Şu anda gayet iyiyim,I&#39;ve been waiting for more than a week I&#39;ve been sleeping I&#39;ve eaten no food I&#39;ve lost myself I will not know my family I&#39;ve been hospitalized I&#39;ve had an epidemic with drugs Now I&#39;ve got this horse I&#39;m good right now
28.28575,30.5581875,test_041,utterance_002,test, geri dön,turn back
30.8581875,60.554125,test_041,utterance_003,test, aynı resim mutsuz Depresyonda kendini kötü hisseden bir adam görüyorum ağlıyor sürekli ağlıyor Sürekli mutsuz yalnız kimsesiz gibi gözüküyor Bir de bezgin hayattan bıkmış gibi bir ifade var Böyle görüyorum bana çok benzemiyor,the same picture unhappy I see a man feeling bad in depression I cry he cries constantly Unhappy lonely person seems to be lonely There is an expression like a tired rhyme tired There is not much like me
60.854125,105.47399999999999,test_041,utterance_004,test, hatıra olarak örnek vermek istedim de yakınlarınız vardı şimdi kaybettiğimizi uzaktan kaybettiğimiz akrabalarımızla oldu ülkede sarılmıştık kötü bir hatıranın anlatır mısınız kötü bir hatıra 99 depremi o depremde kaybettiğimiz bir sürü insan çok kötüydü aşçılar dışarıda uyumuştum sokaklarda Aliağa'da deprem yollamıştı yine Van depremi de öyle aynı şekilde yani,I wanted to give you an example as a souvenir I had close relatives We lost our remotely lost relatives We would like to remind you of a bad memory we had in the country A bad memory 99 earthquake A lot of people we lost in that earthquake were very bad The cooks were out in the dormant streets Aliağa earthquake was sent again in the same way as Van earthquake so
105.774,130.860625,test_041,utterance_005,test, 1'den 30'a kadar sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a number from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
131.160625,143.2461875,test_041,utterance_006,test, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
143.5461875,146.5549375,test_041,utterance_007,test, gelecek olan Sen tabii ki resmi anlatır mısınız,Of course you will tell the image of the future
146.8549375,182.90225,test_041,utterance_008,test, eklemek istediğin bir şey yok çok sevdiğim bir tablo bu tavrı yapmaya çalıştım Biraz benzetmeye çalıştım Ama buna benzer bir resmi yaptım resimde oğluma gönderdim Mutluluğun resmini çizmiş senin resmini görüyorum Çok güzel birlikte olmaktan keyif alan çok mutlu olan bir aile bir çiftlik evinde köpekleri de var çok güzel Keşke bizde böyle olsak,there is nothing you want to add a picture I love so much I tried to make this attitude I tried to simulate it a bit But I made a picture like this I sent a boy in the picture I pictured your happiness picture I see your picture I am a very happy family who enjoys being together very well There are dogs in a farmhouse I wish we were like this
183.20225,224.2659375,test_041,utterance_009,test, arasındaki bağ duygusal anlar en güzel anne olmak sormak istediğin bir şey var mı yaşamınızdaki en güzel hatırası anlatır mısınız en güzel hatıram Anne olmak ondan daha güzel bir hatıra düşünemiyorum Çocuğumu kucağıma aldım Aldım hissettiklerim bu kadar güzel duygular Anne olmak insanın verebileceği Aslında en güzel özellik değil bir kadının için çocuğumuzu kucağınıza,bond between you emotional moments is the most beautiful mother is there anything you want to ask is the most beautiful memoir in your life is the most beautiful memoir being a mother can not think of a better memory than it i can not think of my child i took my lap i feel it i feel so good emotions that being able to be a mother is not the most beautiful feature for your woman your child&#39;s lap
224.5659375,227.304,test_041,utterance_010,test, heyecanlanıyorum hocam,I am excited
0.0,12.0209375,train_012,utterance_001,train, bu çalışmayı kabul ettiğiniz için teşekkürler herkese teşekkür ederim çok sağ olun yeter hesaplayıp size verilecek gelebilirim tamamlandıktan sonra Boşluk tuşuna basınız,thank you for accepting this work thank you very much thank you very much enough to calculate and will be given to you after I complete the space key press
12.3209375,15.88875,train_012,utterance_002,train, buraya neden geldiniz sağlığın için,why did you come here for your health
16.18875,20.3565625,train_012,utterance_003,train, gelecekte olan resmi anlatır mısın size neler düşündüğünü hissettirir,tell the future picture will make you feel what you think
20.6565625,23.2451875,train_012,utterance_004,train, üzülmüş Bir adam,a man who is upset
23.5451875,27.20275,train_012,utterance_005,train, yalnız anlatımı ayağımın kesilmesi,solo expression my foot cut
27.50275,37.87475,train_012,utterance_006,train, 1'den 30'a kadar sayarmış 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,1 up to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
38.17475,49.1930625,train_012,utterance_007,train, 140 hızlı bir şekilde servis 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,140 quick service 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
49.4930625,55.1734375,train_012,utterance_008,train, gelecek olan sabah tanır mısınız size neler düşündüğünü hissediyorum,the next morning you will be a god I feel what you think
55.4734375,58.2766875,train_012,utterance_009,train, mutlu bir aile horoz,happy family rooster
58.5766875,62.9043125,train_012,utterance_010,train, en güzel hal hatır anladın anlatır mısın eşim,"the most beautiful state, you understand, tell me your wife"
63.2043125,67.656,train_012,utterance_011,train, teşekkürler,Thank you
0.0,12.915999999999999,test_004,utterance_001,test, size verilecek görevler tamamladıktan sonra Boşluk tuşuna basınız,press the Spacebar key once you have completed tasks
13.216,26.0293125,test_004,utterance_002,test, buraya neden geldiniz anlatır mısınız anlatırım 111 poplar iki uçlu duygudurum bozukluğu yüzünden geldim,why do you tell me here you come here because of the bipolar mood disorder
26.3293125,32.7978125,test_004,utterance_003,test, gelecek olan sayfadaki resmi anlatıyorum sessize nelerdir sürdürdüğünü Beni hissettirdi,I will tell you the picture on the coming page
33.0978125,51.6185625,test_004,utterance_004,test, yalnız başında çaresiz ve 51 rahatsızlıklarda boşa mücadele eden yaşlı amca görüyorum tek başına kişi içinden çıkabilecek oldu,I see alone the elderly uncle struggling alone in desperation and 51 discomforts at the beginning
51.9185625,95.3758125,test_004,utterance_005,test, çok uykusuzum öyle bir tanem patlattım bu komutanlar falan koymuştu kötü bir hatıra Hazal anlatır mısınız bunu geçen gün anlattım Galatasaray askerde doldur boşalt yaparken askerde doldur boşalt doldur boşalt da ben değil biz ona yapıyorsun canım gibi dolduruşa emniyet ballarım çekip bırakıyor,very insomnia I blew such a detective these commanders had put a bad memorial Hazal tell you the other day I fill it up in Galatasaray soldiers fill in empty while filling the empty I do not empty it we are doing it like I&#39;m pulling safety paint
95.6758125,108.9915625,test_004,utterance_006,test, Bilgisayarım ses 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20,My computer sound 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
109.2915625,119.8574375,test_004,utterance_007,test, 12345678, 12345678
120.1574375,124.388375,test_004,utterance_008,test, , 
124.688375,145.3954375,test_004,utterance_009,test, mutlu bir aile yuvası sevgi dolu bir aile yuvası bu sevgilinle sevgililerinin sevgilerin içine hayvanlarda katarakt tamamı tamamlamış Zalim sözleri sevgi dolu,a happy family home a loving family home with this love the love of the ladies into the love of animals in cataract complete the cruel words loving
145.6954375,204.9100625,test_004,utterance_010,test, bir şey olmadığı sürece ilkokul ve ortaokul askerde Çavuş tüm yine askerlik dönemi Ondan sonra gel demiş Hayatım yine hepsi muhteşem deyip çok güzel anları birbirinden güzel diyebilirim yalnız Tabii geri sayma başladığımız zaman kötü şeyler oldu yani bunu daha iyi biliyorsun yaşamınızdaki en güzel hatırası anlatır mısınız Ey güzel hatırlatırım Aslı vermiyorsun da çok böyle en güzel hatıram denebilecek bir şey yok Çok güzel hatıralar Çünkü bu bir Bu hastalık döneminde artık vermiş olduğu yetkilisi her günün güzel geçiyor diye sadece dış etkenlerden böyle bir huzur O benim canım,"unless there is something Sergeant in elementary and junior high school soldiers all again in the military term I came after it My life is still all wonderful and I can say good times to each other I can say goodbye to each other alone Of course when we started counting down bad things happened so you know it better Are you the most beautiful memoir in your life reminiscent You do not give it the real thing but there is nothing to try the most beautiful memories Very beautiful memories Because this is the one that has given this now in this illness period,"
205.2100625,207.0,test_004,utterance_011,test, teşekkürler,Thank you
0.0,25.2614375,train_008,utterance_001,train, rüyada Savaşı dedi biraz Çıldırdın mı çocuğum yanında göremeyince öldü mü hesabı neyi var çok kötü oldu Ama öyle böyle bozdu kafayı artık eşiniz amca deme deme de beni en son dakika güvenlikler geldiler aldılar götürdü getirdiler beni buraya en son onu hatırlıyorum kötü bir olay olarak,the battle in the dream was a little bit crazy my child died when I could not see beside him the account was very bad what happened but it was so bad that the head of your uncle did not say anymore to your uncle do not say me the last minute security came to me they took me here last time i remember it as a bad event
25.5614375,32.309875,train_008,utterance_002,train, , 
32.609875,79.726,train_008,utterance_003,train, sanatçı olmak çok kötü bir şey oluyormuş gibi hissediyorum sanki betonlaşmış çıkılmış oraya bebek ve saygı dua ediyorsun resimli bence Çok pişman olacak Çok bir şey olmuş üzgünüm pişman olması açıkçası kalmıştı aynı zamanda soğuk dışarısı,I feel like it&#39;s a very bad thing to be an artist I feel like I&#39;m out of concretion Baby and respect you praying I think you&#39;ll be so regretted Something&#39;s happened Something&#39;s upset You&#39;re obviously left to regret It&#39;s also cold outside
80.02600000000002,110.6390625,train_008,utterance_004,train,  dışarıda kalması soğukta kalmak çok kötü bir şey kötü rahat rahat mısınız kötü bir hatıra ve ayakkabıları çok seviyordu ondan sonra biz çok iyi arkadaştık yani o mesajı çektiğim için çok pişmanım sonra iyi böyle davrandığım için çok pişmanım bırak Kurban Bayramı'nın Ölürüm de benim için çok kötü anılar Doğanlar,to stay out in the cold It &#39;s a terrible thing to do It&#39; s a bad thing Too bad you&#39;re comfortable You&#39;re a bad memorandum and you loved the shoes so we were good friends then I regret that I took the message then I&#39;m so sorry for the way I&#39;m doing it Eid al - memories of nature
110.9390625,126.074375,train_008,utterance_005,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 20 21 22 23 24 25, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 20 21 22 23 24 25
126.374375,141.95850000000004,train_008,utterance_006,train, 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22, 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22
142.2585,150.0349375,train_008,utterance_007,train, , 
150.3349375,204.6675625,train_008,utterance_008,train, kuş var sanki bir şey var orada onu da var çözemedim şurada sobaları var sobanın içinde bir şey kalmamış yapmaya işte iyi olan cinlerin böyle yaptığı bir yerde olabilir yani onlardan bahsediyorum bilmiyorum mutlu aile tablosu görüyorum burada ama aynı zamanda üç harflerin böyle yazacağım yer gibi böyle kadar İSKİ buz Ben10 bir şeyler orada duruyor tuğlaları altında Şu ateş kırmızısı tuğlaları varmak üzereyim işte 2 tane kuş var,there is a bird There is something there I can not solve it There is a lie in there There is nothing left in the room There is no place in the place where the daemons are so good to do so I&#39;m talking about them I do not know the happy family table I see here but at the same time the three letters I write like this ISKI ice Ben10 something is standing there under bricks fire red bricks are about to arrive here are 2 birds
204.9675625,277.7820625,train_008,utterance_009,train, çok güzel bir şey çok güzel bir hatıra Aydın benim için öyle bir de dileğin düğünü çok güzel hazırlamıştım Ben aldı ucuz ucuz parçalardan kıyafet Hülya diye bir kız var Benim oğlum da hiç çekmedi Babam beni olmasın diye Çalı böyle lastikli bir şey en güzel Hatıraları en güzel Hatıra nedir  yi çok güzel hatıralarım var ama en güzeli en güzeli Gelin Olduğun Zaman özel muamele yapılır Bana gelinleri özel oturtma yargılamadan falan en güzel hatırlayan annemin evinden düğününde köşeyi de düğüne giderken vedalaşma sonuçları Dikiş dikerken sevilen şarkı söylemeyi müzik Gülmemiz Gerek var mı Biz birbirimize bunlar geliyor aklıma kardeşlerimi annemi de çok özledim açıkçası,"a very beautiful thing is a very beautiful souvenir Aydin is for me a wedding I like very well prepared I took a cheap cheap piece of clothes There is a girl called Hülya My son did not shoot at all My daddy is such a rubbery thing The most beautiful memories The most beautiful souvenirs I have very nice memories but the most beautiful is the most beautiful The time when you are a bride special treatment is done to me the most beautiful wedding judges and judging the most beautiful moments from the house at the wedding to the corner to the wedding farewell to the results of goodbye sincerely loved singing music while sewing Do not have a smile do we have these we come to each other frankly, I miss my sister&#39;s mother too"
278.0820625,280.32,train_008,utterance_010,train, teşekkürler,Thank you
0.0,13.487125,train_075,utterance_001,train, bu çalışmaya katılmayı kabul ettiğiniz için teşekkür ederiz lütfen her sayfada size verecek görevler tamamladıktan sonra Boşluk tuşuna basınız,"thank you for agreeing to participate in this work, please press the Spacebar key after completing the tasks you will give to each page"
13.787125,22.5008125,train_075,utterance_002,train, buraya neden geldiniz anlatır mısınız Neden geldi neden geldiğim için buraya geliyorsun bana,why do you tell me why come here come to me why did i come here
22.8008125,29.3048125,train_075,utterance_003,train, gelecek olan sayfadaki resim anlatır mısınız size neler düşündüğünü ben hissettiniz,Will you tell me the picture on the next page I feel what you think
29.6048125,35.70825,train_075,utterance_004,train, Bu da bir adam var adam Kur'an gözünün tutmuş bilmiyorum Adamın hası yapıyormuş,"This is a man, man, I do not know what the Qur&#39;an has taken hold of."
36.00825000000001,40.3541875,train_075,utterance_005,train, kötü bir maçlarının anlatır mısınız kötü bir hatıram yok,will you tell me about a bad match no bad memories
40.6541875,52.9433125,train_075,utterance_006,train, 1'den 30'a kadar sever misiniz 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Do you like from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
53.2433125,65.071125,train_075,utterance_007,train, 1'den 30'a kadar hızlı bir şekilde yaşayan Hırsız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,The thief who lives fast from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
65.371125,71.215375,train_075,utterance_008,train, gelecek olan sayfadaki resmi anlatır mısınız size neler düşündürmektedir,will you tell the picture on the next page what makes you think
71.515375,80.52775,train_075,utterance_009,train, eğlence Kompleksi bilmiyor başına horoz var Köpek var insanlar var çocuklar var,Entertainment does not know the complex has got the head of the dog There are people There are children there
80.82775,87.6115625,train_075,utterance_010,train, yaşam yaşamlarındaki en güzel Hastanesi anlatır mısınız güzel Ata bir şey yok,life is the most beautiful in your life Tell me you are beautiful Your horse is nothing
87.9115625,107.16,train_075,utterance_011,train, teşekkürler hatıra bir şey yok ya hatırlat,thank you remind me of nothing
0.0,2.3923125,train_023,utterance_001,train, , 
2.6923125,39.0205,train_023,utterance_002,train, muayene İyi de enişte beyni Benim de cansız bir varlık buraya neden geldiniz Ama tabii babam buraya babamız öyle geldi böyle Hasta zannediyor kaç defa Polislerin yanına falan gittik polis aradım söyledim hatta hastanede tedavi oluyor ama sen dedin beraber olalım dedim kabul etmedi Ben hasta değilim dedi onra ben gittim başka yerlere falan işte imza falan atma İstediğini yapabilirsin falan ama bir şey yapmadım,"examination Well brother and sister Well I came to be a lifeless entity But of course my dad came here so my father came to be like this The patient thinks how many times I went to the cops I went to the police I told the police I was even in the hospital treatment but I said, I went to other places, such as signing something like that You can do what you want, but I did not do anything"
39.3205,43.3443125,train_023,utterance_003,train, , 
43.6443125,47.5251875,train_023,utterance_004,train, , 
47.8251875,50.03525,train_023,utterance_005,train, , 
50.33525,53.9219375,train_023,utterance_006,train, , 
54.2219375,56.83925,train_023,utterance_007,train, tamam,OK
57.13925,58.8516875,train_023,utterance_008,train, , 
59.1516875,62.14325,train_023,utterance_009,train, çaresiz biri var orada,there is someone helpless there
62.44325,80.685625,train_023,utterance_010,train, ağabeyim Ben bir şeyler düşünme hiç deyişleri isterim bir yaşantısı var hani içinde yaşıyor Bazı şeylerin bir haksızlığa uğramış kabullenemiyor bu haksızlık,my brother I do not think of things I like the sayings I have a life I live in the hani Some things have suffered an injustice Can not accept this injustice
80.985625,83.212125,train_023,utterance_011,train, kötü bir hatıra,a bad memory
83.512125,113.7103125,train_023,utterance_012,train,  hastaneye götüreyim kuaföre hazırlandım arkadaşlara Baban seni bekliyor bağırdı çağırdı falan Akşam olunca sokakta bağıra bağıra adamışım sabah ederim Beni Affet,I&#39;m going to the hospital I&#39;m ready to make my friends I&#39;m ready for my friends Baban is waiting for you yelled at me or something or something
114.0103125,122.82225,train_023,utterance_013,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 22 23 24 25 26 27, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 22 23 24 25 26 27
123.12225,131.0801875,train_023,utterance_014,train, İyi güzel,Good good
131.3801875,133.7630625,train_023,utterance_015,train, , 
134.0630625,136.017125,train_023,utterance_016,train, , 
136.317125,139.0270625,train_023,utterance_017,train, Ellik sayfadaki resmi anlatır mısınız,Could you tell the picture on the hand page
139.3270625,148.65618750000004,train_023,utterance_018,train, mutlu bir aile yok mu gördün mü bir tavuk göğsü tavuk pişirme,do not have a happy family mu chicken cook a chicken breast
148.9561875,153.102875,train_023,utterance_019,train, Şimdi en güzel hatıra,Now the most beautiful souvenirs
153.402875,161.256,train_023,utterance_020,train, , 
0.0,4.7323125,test_033,utterance_001,test, , 
5.0323125,212.8428125,test_033,utterance_002,test, Evde akraba Biz akrabayız den filmi çok değişik bir hatırlat değişik bir unutuyorum hiç mutlu olmadım hiç hayatımda Tepecik Ablam da ne mutlu O benim sevdiğim adam da orada çalışıyor demiş ki benim ablam da söyle Ben veriyorum Allah bana daha çok fakirleşen sana gittim herşeyim ama hiç duymadım hep Emrah gibi küçük ceylan gibi bir Peygamberin torunu var mı nikah yaparken anlatımı bilmediğinden niyetlerim Kader Kader yazmış 1.12.12 video hastayım Hasret değil hastalık için buradayım gözler Mutsuzsun mutlu olduğumuzda çok iyi valla bir kere ablam da şükür olsun hastalıkları doktoru rast geldiğim parantez kimse doktora götürdüm kimsem yoktu Bana da yardımları Animals geçen sene gittim orada geçtik bu sefer ne yaparsam hiç geçmedi bel fıtığı kızını hamile kalmış Zeytinburnu unuttum,Relatives in the home We are akrabayiz den reminded me of a very different film I have never forgotten in a different way I&#39;ve never been happy Tepecik What is happiness in my siblings Saying that my boyfriend is also working there Say my sister I tell you I&#39;m giving you more to me than I went to you I have everything but never heard Do you have a grandson of a prophet like Emrah like you do not know the narration while I was married I intend to Destiny Fate I have written 1.12.12 video patient I am here for illness I am here for illness I am happy Unsatisfied I am very happy with the valla once ablaz well thank you doctor I ran to the doctor I also helped me Animals last year I went there I passed by what I did this time never passed belly daughter got pregnant Zeytinburnu forgotten
213.1428125,216.036625,test_033,utterance_003,test, Onedio,Onedio
216.336625,227.2131875,test_033,utterance_004,test, hasta işte engel mutsuz ben gelirim,I am unhappy with the obstacle at the patient
227.5131875,390.1725625,test_033,utterance_005,test, Ben dedim Parayı bir şey yaptım çok popüler hiç kimseye haber vermeden de işte oturduk sonra dediklerimi aynen takmışlardı onları Kocama eşimi gelmiş korkudan hiç hiçbir şey diyemedim O da dedi abla Bir şey olmadı bir şey olmadı yok benim anahtar Bir şey olmaz Bir şey olmaz diyor askerlik işte hepsi Hem kötü bir yere girmişti ben içeri girdim Orada ben de bir şeyler Parayı ayarla bu işler geldi Sen de gel bizim eve geldim yok Cama çık dedim balkona çıktı Parkı'nda açılış bak dedim ki kapıyı açtım zaten odasının kapısını kapatıp cepten indir,"I said I made a money thing I did something very popular I did not tell anyone I was sitting at the same place Then they said they wore the same thing They said I was nothing at all from fear I came to my husband My husband came to my wife I said nothing at all He said nothing Nothing happened Nothing happened Nothing&#39;s going to happen Nothing happens all of them went into a bad place I went inside I also got something Set up the money these things came to work You come and come to my house I said come out of the cave I came out of the balkona Look at the opening in the park I said open the door,"
390.4725625,416.29699999999997,test_033,utterance_006,test, Bu nedir birden yazıyor 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21,This leads to a sudden 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21
416.597,433.9786875,test_033,utterance_007,test, 1 2 3 4 5 6 7 8 9 10 11 12 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 29 30
434.2786875,437.790875,test_033,utterance_008,test, hangi gün,which day
438.090875,449.220875,test_033,utterance_009,test, çocuk bebek var,there is a baby boy
449.520875,640.6800000000002,test_033,utterance_010,test, geri dönüş bana aşık olmuş herkes benim haberim yoktu Yeni gördüm ben çıktım herkes çıkıp ailem Çiftliği onun ailesi çıkıyor Murat Diyarbakır Ben ona vuran ilk defa mutlu oldum Siz erkekler Nereye gidiyorsun sen nereye gidiyorsun Ne kadar milletin canını yakmış Şimdi de telefonum kaybolmuştu hatıra bir hatıra seni hatırlatıyor Kara Sevda bitti Bir bak birader iyi bir ara iyi bir hatıra iyi bir hatıra şeyde olduğu Hani karakola gittim ya benim kaç kere telefonu böyle bir şey memur polis O da evlenmiş evlenmemiş ben bizim kız kardeşi babasının ismini ismini ismi hepsinin aynı iğne oyası a da böyle Leyla İle Mecnun'u Kara Sevda Değil ben bile kucağına aldı Yani geliyor Menzil 35 da kendi kendine doğru,turn me back to me Everybody who fell in love I did not know Newly seen I came out everybody comes out My family Farm comes out with his family Murat Diyarbakir I&#39;m happy for the first time I hit him You guys Where are you going Where are you going to be How many nations have been burned now My phone is missing now memories remind you of a memory Black love is over Look a good look A good memory is a good souvenir thing I went to the pussy fag or how many times the phone is such a thing officer police It is also married unmarried I am the name of my sister&#39;s father name is all the same needle Mecnun&#39;u Kara Sevda Not even I took it in his lap So it is coming to range 35 to self
0.0,15.5604375,train_099,utterance_001,train, Rusça Hayır o,Russian No o
15.8604375,60.38381250000001,train_099,utterance_002,train, Kavga etmiyorum Onu biliyorum arabayla ve ne haber  stek gelmedi ve çok kızıyorum sinirleniyorum kızımızı yarısını veriyorum,I do not fight I know him I do not want a car and what I do not like and I&#39;m so angry I&#39;m giving my girl half
60.6838125,75.4635625,train_099,utterance_003,train, bilezik,bracelet
75.7635625,89.3655,train_099,utterance_004,train, su almıyor Ebru Yaşar ağlıyor mu hayvanlaşmış,does not take water Ebru Yaşar crying animalized
89.66550000000002,119.483625,train_099,utterance_005,train, kızım rahatsızlığım yok evim arabam işyerim çalışıyorum kötü bir anlamı yok bu şehir dışında mı,I do not have any discomfort for my daughter home I work my car work I do not have a bad meaning Is it outside the city
119.783625,152.50412500000004,train_099,utterance_006,train,  bir daha sildim 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,I have one more sildim 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
152.804125,161.5268125,train_099,utterance_007,train, , 
161.82681250000005,184.420125,train_099,utterance_008,train, Çoluk çocuk İşte hayatın içinde güzel bir şey tavuk tavuk,Here is a nice thing in your life chicken chicken
184.720125,212.811875,train_099,utterance_009,train, düğün güzel,the wedding is beautiful
213.111875,217.92,train_099,utterance_010,train, , 
0.0,1.1085625,dev_053,utterance_001,development, , 
1.4085625,11.507125,dev_053,utterance_002,development, buraya neden geldiniz anlatır mısınız siz çağırdığınız için geldim Test yapmak için seni arıyorum şimdi,why did you come here Tell me I came to call you
11.807125,14.6555625,dev_053,utterance_003,development, , 
14.9555625,35.6720625,dev_053,utterance_004,development, bana bir şey düzgün bir alan bir şeyden kendini korumaya çalışıyor galiba yüzünü kapatmış korkutucu bir olay yaşamış olabilir Ondan dolayı ona Depresyonda olabilirim,"I think she&#39;s trying to protect herself from something that&#39;s a proper area, I think she might have had a scary event that closed her face, so I could be in her depression"
35.9720625,60.5586875,dev_053,utterance_005,development, Petek anahtarınız anlatır mısınız şu an aklıma gelmiyor ama bitirdin mi kötü bir hatıra bir kere babamla dükkanda kötü bir haftalık olmuştu beni dövmeye çalışmıştı Ama kötü bir hafta çok sinirlenmişti beni dövmeye çalışmıştı birileri tutmuştu onu Olalım Aşkım,"Would you tell me your key to the honeymoon is not right now, but is it a bad memory once my father and I had been a bad week in the shop had been trying to beat me But a bad week was so angry that I had tried to beat me,"
60.8586875,76.166625,dev_053,utterance_006,development, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
76.46662500000002,88.4014375,dev_053,utterance_007,development, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
88.7014375,90.6874375,dev_053,utterance_008,development, , 
90.9874375,111.74425,dev_053,utterance_009,development, ne olur ya ne var ne de nedeni ne olabilir anne baba olabilir çocuklar yine veya torunları ile beraber bu yatakta yatıyor bak köpek var Köpek köpek hareket almaya gelmiş herhalde,what happens or what may be the cause what can parents be children again or with their grandchildren lies in this bed look dog there Dog dog has come to get motion
